Folder,x_coordinates,Gamma_pv,Density,Temperature,Pressure,Mach,Speed,c,dens0,area,norm_density,norm_temperature,norm_pressure,norm_dens_grad,norm_p_grad,norm_T_grad,beta,alfa,mean_gamma_pv
BOS_12_5_1,0.023092671109489052,0.793911784347183,44.2793473832284,494.5438254879108,866977.7677734543,0.25651256698299435,31.981449668303657,124.67790582137009,45.765464483419734,0.000375370639458358,0.9846292467734573,0.9994103162786665,0.9877210849363259,-2.948910318358993,-2.3675110049401042,-0.11615157072643795,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.02364233797810219,0.7942864938502787,44.19978903247207,494.509121312899,865729.5452252566,0.26338338456013444,32.85171030574665,124.72962317122213,45.765464483419734,0.00036615256906418847,0.9828601267748773,0.9993401835447465,0.986299023407904,-3.218531258839965,-2.5871334250325675,-0.12759134291086005,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.024192004846715326,0.7947006986782138,44.11181174522413,494.4704729106381,864347.3840975305,0.2707895504275714,33.79095079680519,124.78676058012556,45.765464483419734,0.00035675823955900804,0.980903796901124,0.9992620800280578,0.984724369778503,-3.559119141907347,-2.864741754171894,-0.142092458448043,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.024741671715328463,0.7951607446394658,44.01405712239841,494.42719345827305,862809.3396785635,0.27880158608508754,34.80842904546335,124.8501830073526,45.765464483419734,0.00034717811207188656,0.9787300507569348,0.9991746177467649,0.9829721231135351,-3.9546610289134794,-3.1878338772518013,-0.15911870677887832,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.025291338583941603,0.7956635986027221,43.90715774191939,494.3794591691217,861124.6734894341,0.287323307870834,35.89227253393424,124.91946024117748,45.765464483419734,0.0003375979845847651,0.9763529548261696,0.9990781528056223,0.981052834778892,-4.32461199046389,-3.491730071862678,-0.17549709951769077,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.025841005452554744,0.7962212558243618,43.788549268078036,494.32599790371523,859252.1330281177,0.2965108025532799,37.06273247887911,124.99623001836274,45.765464483419734,0.0003279123467671928,0.9737154865895985,0.9989701143721916,0.9789195070687842,-4.798303094428244,-3.8811284287343537,-0.19655256592639095,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.02639067232116788,0.796845836236254,43.65563431102918,494.2654624511193,857149.5511336853,0.30650237106669564,38.33797253717036,125.08214016010965,45.765464483419734,0.00031806815485490485,0.9707598885110796,0.9988477799041285,0.9765241002346854,-5.377071545127202,-4.357924719280725,-0.22256110937129897,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.02694033918978102,0.7975371749407723,43.50842441797645,494.19764088386046,854815.6938460951,0.3172289991296619,39.70981959991567,125.17714240773101,45.765464483419734,0.00030822396294261686,0.9674864173630153,0.9987107211229016,0.9738652084639018,-5.95537285396795,-4.83727858201122,-0.24934881298683392,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.02749000605839416,0.7983085570002003,43.34406246732039,494.12094878147707,852203.5322942679,0.3288255320674033,41.19625919453058,125.28303059534348,45.765464483419734,0.0002983425999622317,0.9638315400164267,0.9985557361158126,0.9708892532111785,-6.6492589517179015,-5.4141070212798645,-0.2819617043319926,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.0280396729270073,0.7991741017665241,43.15950321020579,494.03360741138874,849262.3777107727,0.3414186385655371,42.81447777484449,125.40170025493796,45.765464483419734,0.0002884167557175269,0.959727540001588,0.9983792302900285,0.9675384863239999,-7.466340522202962,-6.095995735804382,-0.32111417999317826,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.028589339795620436,0.8001454067093668,42.95222748693392,493.93395990405674,845949.1408432202,0.35507958130448236,44.57480363281478,125.5346856866762,45.765464483419734,0.0002784964510766349,0.9551183993673945,0.9981778553224595,0.9637638175434214,-8.385334640639249,-6.867193560532843,-0.3663582054291547,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.029139006664233573,0.8012205046714879,42.722602601004596,493.82163152418644,842266.251301714,0.3696844617796044,46.46255344089553,125.68165082522515,45.765464483419734,0.0002687590101970395,0.950012285753835,0.9979508539206273,0.9595680148494501,-9.289469504397688,-7.633355644224619,-0.4129799607624054,9.866009102406363,10.009671187679626,0.9007192993675134
BOS_12_5_1,0.029688673532846713,0.8024387596818356,42.462153570270154,493.69173916199645,838073.2392043533,0.38565502868074464,48.533870379676465,125.84788676476478,45.765464483419734,0.000259021569317444,0.9442207430119006,0.9976883579393047,0.9547910452293498,-10.536459576956206,-8.690663186873731,-0.4775546723143475,9.866009102406363,10.009671187679626,0.9007192993675134
